,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-03-08,14.45095443725586,15.369711238762429,14.232944348762775,15.198417597803576,74584200,2355040000.0,34032575737.91504
2000-03-09,14.388663291931152,14.82468339168664,14.077220363534373,14.57552904896922,34217200,2355040000.0,33885877599.02954
2000-03-10,13.39205265045166,14.38867052211318,13.142898182536282,14.232948979666068,48561600,2355040000.0,31538819673.919678
2000-03-13,14.264082908630371,14.264082908630371,13.267465762175847,13.392042905482663,35996800,2355040000.0,33592485813.14087
2000-03-14,13.890351295471191,14.450948432956576,13.734629868391918,14.310799148585229,20742000,2355040000.0,32712332914.886475
2000-03-15,14.575530052185059,14.575530052185059,13.610056907702715,14.061649184960586,24737400,2355040000.0,34325956294.0979
2000-03-16,14.918115615844727,15.073837073212626,14.637816992582508,14.871399178634357,27405200,2355040000.0,35132758999.938965
2000-03-17,14.357514381408691,14.918111472222913,14.20179296729363,14.918111472222913,22202400,2355040000.0,33812520668.792725
2000-03-20,14.482098579406738,14.707894740053403,14.310804940295476,14.544387175447197,11856000,2355040000.0,34105921438.446045
2000-03-21,14.201791763305664,14.326368884036416,13.983781802026849,14.248508183579697,14933000,2355040000.0,33445787674.25537
2000-03-22,14.201791763305664,14.373085304310449,13.796916120930723,14.26408032367104,15490200,2355040000.0,33445787674.25537
2000-03-23,13.99935531616211,14.170648873979443,13.843633899964534,13.937066749683078,13621800,2355040000.0,32969041743.774414
2000-03-24,14.061646461486816,14.077218605962438,13.734631427498751,14.061646461486816,14311600,2355040000.0,33115739882.659912
2000-03-27,13.765775680541992,14.201795724722055,13.734631391671988,14.01492999150203,11909400,2355040000.0,32418952358.703613
2000-03-28,14.201791763305664,14.232936043488353,13.75019970065669,13.75019970065669,12057600,2355040000.0,33445787674.25537
2000-03-29,14.622248649597168,14.637820799383746,14.232944904932706,14.248517054719285,15731600,2355040000.0,34435980459.747314
2000-03-30,14.45095443725586,14.980407509310492,14.45095443725586,14.68453667492702,16008000,2355040000.0,34032575737.91504
2000-03-31,14.139505386352539,14.824679656175789,14.014928246384676,14.824679656175789,12033600,2355040000.0,33299100765.075684
2000-04-03,14.824679374694824,14.949256512297302,14.139505117881198,14.139505117881198,10071400,2355040000.0,34912712914.5813
2000-04-04,15.821298599243164,15.945875753567913,14.949258518969918,15.16726853903823,27514000,2355040000.0,37259791053.16162
