,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-02-15,0.8905789256095886,0.8975954265016928,0.862046893927634,0.8625146206856684,485744000,15115799552.0,13461812524.750061
2000-02-16,0.8540952801704407,0.884031303428425,0.8391277181828181,0.8812242423187865,378246400,15115799552.0,12910333053.365662
2000-02-17,0.8597082495689392,0.8643853167076634,0.8466115023460958,0.8620467831383013,289497600,15115799552.0,12995177573.684875
2000-02-18,0.8325794339179993,0.8634500004038025,0.829772323882884,0.8578374789781197,233441600,15115799552.0,12585103834.222107
2000-02-22,0.8517563939094543,0.875143630771203,0.7984339455042565,0.8241597661638117,422296000,15115799552.0,12874978917.469666
2000-02-23,0.8699977397918701,0.8905787113976673,0.830707502524326,0.8474294545238258,473099200,15115799552.0,13150711445.386963
2000-02-24,0.8621634244918823,0.8915144034627622,0.8363210957438936,0.877949927428413,376432000,15115799552.0,13032289505.68518
2000-02-25,0.8260305523872375,0.8756113354078907,0.8241597453484002,0.8592405997550028,249144000,15115799552.0,12486112253.713318
2000-02-28,0.8475469350814819,0.86064368352909,0.8110630002285053,0.8241597486761134,328328000,15115799552.0,12811349581.603638
2000-02-29,0.8578373789787292,0.8774821009610121,0.8424012981730947,0.8498854252569534,368961600,15115799552.0,12966897868.85553
2000-03-01,0.9752397537231445,0.9883365037929948,0.8868372902732962,0.8873050170728947,1077003200,15115799552.0,14741528632.420898
2000-03-02,0.9130304455757141,0.957465573878123,0.9032076868926817,0.9504498743744126,311259200,15115799552.0,13801185200.19574
2000-03-03,0.9579335451126099,0.9596879452406468,0.8980632168794804,0.9345463062717287,323366400,15115799552.0,14479931452.05896
2000-03-06,0.9406273365020752,0.9663531061650409,0.935481643000083,0.9429658702455337,210560000,15115799552.0,14218334271.697021
2000-03-07,0.9195785522460938,0.9537239995722357,0.9064818052172313,0.9462397729948138,273011200,15115799552.0,13900165068.070312
2000-03-08,0.9130304455757141,0.9275303705679653,0.8873046819518298,0.919578418456479,271230400,15115799552.0,13801185200.19574
2000-03-09,0.9149013161659241,0.9354813866881782,0.8849661140304513,0.9046108312637543,276718400,15115799552.0,13829464905.025085
2000-03-10,0.9410949945449829,0.9574657287568951,0.9055463665675173,0.9106920596939291,248606400,15115799552.0,14225403296.932495
